,filename,filepath,starttime,endtime,npts,sampling_rate,delta,calib,_format,file_date
0,2020.04.05.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200405/2020.04.05.CN.SMQ..EHZ.SAC,2020-04-04T23:29:59.000000Z,2020-04-06T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.05
0,2020.04.05.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200405/2020.04.05.CN.SNFQ..HHE.SAC,2020-04-04T23:29:59.000000Z,2020-04-06T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.05
0,2020.04.05.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200405/2020.04.05.CN.SNFQ..HHN.SAC,2020-04-04T23:29:59.000000Z,2020-04-06T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.05
0,2020.04.05.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200405/2020.04.05.CN.SNFQ..HHZ.SAC,2020-04-04T23:29:59.000000Z,2020-04-06T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.05
0,2020.04.06.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.CNQ..EHZ.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.ICQ..HHE.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.ICQ..HHN.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.ICQ..HHZ.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.PMAQ..HHE.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.PMAQ..HHN.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.PMAQ..HHZ.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.SMQ..EHZ.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.SNFQ..HHE.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.SNFQ..HHN.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.06.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200406/2020.04.06.CN.SNFQ..HHZ.SAC,2020-04-05T23:29:59.000000Z,2020-04-07T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.06
0,2020.04.07.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.CNQ..EHZ.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.ICQ..HHE.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.ICQ..HHN.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.ICQ..HHZ.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.PMAQ..HHE.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.PMAQ..HHN.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.PMAQ..HHZ.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.SMQ..EHZ.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.SNFQ..HHE.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.SNFQ..HHN.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.07.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200407/2020.04.07.CN.SNFQ..HHZ.SAC,2020-04-06T23:29:59.000000Z,2020-04-08T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.07
0,2020.04.08.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.CNQ..EHZ.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.ICQ..HHE.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.ICQ..HHN.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.ICQ..HHZ.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.PMAQ..HHE.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.PMAQ..HHN.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.PMAQ..HHZ.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.SMQ..EHZ.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.SNFQ..HHE.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.SNFQ..HHN.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.08.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200408/2020.04.08.CN.SNFQ..HHZ.SAC,2020-04-07T23:29:59.000000Z,2020-04-09T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.08
0,2020.04.09.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.CNQ..EHZ.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.ICQ..HHE.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.ICQ..HHN.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.ICQ..HHZ.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.PMAQ..HHE.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.PMAQ..HHN.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.PMAQ..HHZ.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.SMQ..EHZ.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.SNFQ..HHE.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
0,2020.04.09.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200409/2020.04.09.CN.SNFQ..HHN.SAC,2020-04-08T23:29:59.000000Z,2020-04-10T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.04.09
